timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
207345694,-1.463,3.232,0.732,-0.130,-0.040,1.035,3,1100
207346203,-0.732,4.573,0.061,-0.205,-0.066,0.951,3,1100
207347694,-0.366,3.171,-0.183,-0.095,0.080,0.939,3,1100
207348203,-0.366,3.171,-0.183,-0.095,0.080,0.939,3,1100
207349694,-0.732,-0.976,0.305,0.116,0.038,0.886,3,1100
207350207,-1.280,-1.768,0.305,0.212,0.060,1.206,3,1100
207351694,-1.524,-0.976,0.671,0.169,0.056,0.953,3,1100
207352207,-1.768,1.220,1.037,0.064,0.038,1.220,3,1100
207353694,-0.793,4.634,0.000,-0.202,-0.058,0.979,3,1100
207354209,-0.793,4.634,0.000,-0.202,-0.058,0.979,3,1100
207355694,-0.305,3.354,-0.183,-0.103,0.071,0.972,3,1100
207356211,-0.427,0.793,-0.122,-0.103,0.071,0.972,3,1100
207357691,-0.915,-1.098,0.244,0.120,0.043,0.918,3,1100
207358206,-1.280,-1.829,0.427,0.207,0.071,1.186,3,1100
207359694,-1.707,1.098,1.037,0.179,0.061,0.950,3,1100
207360203,-1.707,1.098,1.037,0.075,0.035,1.208,3,1100
207361694,-0.793,4.573,-0.061,-0.181,-0.055,1.013,3,1100
207362203,-0.793,4.573,-0.061,-0.181,-0.055,1.013,3,1100
207363694,-0.427,3.537,-0.183,-0.112,0.078,0.998,3,1100
207364203,-0.305,0.732,0.061,0.040,0.097,1.078,3,1100
207365694,-0.854,-0.915,0.122,0.107,0.060,0.939,3,1100
207366203,-1.220,-1.585,0.061,0.208,0.063,1.169,3,1100
207367694,-2.134,0.915,1.037,0.086,0.049,1.177,3,1100
207368209,-2.134,0.915,1.037,0.086,0.049,1.177,3,1100
207369694,-1.098,4.390,0.000,-0.177,-0.052,1.035,3,1100
207370209,-0.549,4.268,-0.488,-0.228,-0.032,0.951,3,1100
207371694,-0.244,3.476,-0.305,-0.130,0.073,1.028,3,1100
207372204,0.061,0.793,0.183,0.033,0.088,1.041,3,1100
207373694,-1.098,-2.012,0.427,0.202,0.062,1.118,3,1100
207374209,-1.098,-2.012,0.427,0.202,0.062,1.118,3,1100
207375694,-1.768,0.610,1.098,0.088,0.056,1.146,3,1100
207376209,-1.524,2.744,1.037,0.088,0.056,1.146,3,1100
207377694,-1.098,4.268,0.122,-0.178,-0.056,1.053,3,1100
207378209,-0.488,4.512,-0.366,-0.233,-0.019,0.950,3,1100
207379694,-0.122,3.720,-0.305,-0.117,0.069,1.032,3,1100
207380203,-0.305,1.220,0.122,0.025,0.083,0.992,3,1100
207381694,-1.159,-1.951,0.000,0.206,0.055,1.096,3,1100
207382203,-1.159,-1.951,0.000,0.206,0.055,1.096,3,1100
207383694,-1.768,0.610,0.915,0.091,0.063,1.101,3,1100
207384207,-1.585,2.866,0.549,-0.078,-0.045,1.073,3,1100
207385694,-0.976,4.268,0.000,-0.183,-0.042,1.055,3,1100
207386203,-0.732,4.451,-0.244,-0.224,-0.034,0.961,3,1100
207387694,-0.488,1.037,0.061,0.001,0.092,0.976,3,1100
207388207,-0.488,1.037,0.061,0.001,0.092,0.976,3,1100
207389701,-0.854,-1.829,0.488,0.188,0.060,1.046,3,1100
207390223,-1.280,-0.793,0.793,0.174,0.050,1.086,3,1100
207391702,-1.585,0.610,0.854,0.090,0.055,1.023,3,1100
207392219,-1.402,2.683,0.549,-0.066,-0.034,1.116,3,1100
207393695,-0.427,4.573,-0.244,-0.177,-0.052,1.071,3,1100
207394210,-0.427,4.573,-0.244,-0.239,-0.033,0.937,3,1100
207395694,-0.305,1.220,0.061,0.010,0.101,0.941,3,1100
207396203,-0.305,1.220,0.061,0.010,0.101,0.941,3,1100
207397694,-0.915,-1.829,0.427,0.181,0.051,0.977,3,1100
207398203,-1.585,-1.220,0.976,0.188,0.045,1.134,3,1100
207399701,-2.012,0.366,1.402,0.103,0.057,0.989,3,1100
207400224,-1.951,2.622,1.037,-0.075,-0.011,1.129,3,1100
207401697,-0.610,4.634,0.061,-0.218,-0.035,0.951,3,1100
207402212,-0.610,4.634,0.061,-0.218,-0.035,0.951,3,1100
207403695,-0.183,1.585,0.122,0.012,0.089,0.897,3,1100
207404209,-0.793,-0.488,0.183,0.116,0.068,1.148,3,1100
207405694,-0.976,-1.585,0.427,0.178,0.049,0.932,3,1100
207406202,-1.098,-1.402,0.732,0.183,0.052,1.180,3,1100
207407694,-1.829,2.622,0.793,-0.044,-0.024,1.151,3,1100
207408209,-1.829,2.622,0.793,-0.044,-0.024,1.151,3,1100
207409694,-0.549,4.512,-0.061,-0.222,-0.045,0.962,3,1100
207410207,-0.366,3.598,-0.366,-0.222,-0.045,0.962,3,1100
207411694,-0.061,1.585,0.122,-0.004,0.088,0.905,3,1100
207412203,-0.793,-0.610,0.488,0.101,0.080,1.153,3,1100
207413694,-1.098,-1.585,0.610,0.177,0.048,0.911,3,1100
207414203,-1.280,-1.098,0.549,0.182,0.062,1.213,3,1100
207415701,-1.707,2.500,0.549,-0.027,-0.016,1.159,3,1100
207416231,-1.707,2.500,0.549,-0.027,-0.016,1.159,3,1100
207417213,-0.610,4.634,-0.244,-0.170,-0.048,0.994,3,1100
207418691,-0.244,3.659,-0.183,-0.165,0.031,1.027,3,1100
207419194,-0.122,1.524,0.427,-0.007,0.099,0.937,3,1100
207420694,-1.098,-1.524,0.549,0.113,0.065,1.121,3,1100
207421203,-1.098,-1.524,0.549,0.164,0.050,0.925,3,1100
207422694,-1.707,0.366,0.915,0.107,0.049,0.990,3,1100
207423207,-1.707,0.366,0.915,0.107,0.049,0.990,3,1100
207424694,-1.098,4.024,0.427,-0.179,-0.048,0.962,3,1100
207425209,-0.549,4.573,-0.366,-0.223,-0.036,1.045,3,1100
207426694,-0.488,4.024,-0.488,-0.165,0.028,0.979,3,1100
207427209,-0.183,2.012,0.000,-0.016,0.101,0.982,3,1100
207428694,-0.854,-1.524,0.244,0.172,0.043,0.977,3,1100
207429211,-0.854,-1.524,0.244,0.172,0.043,0.977,3,1100
207430694,-1.829,0.122,0.976,0.119,0.039,1.046,3,1100
207431207,-1.890,2.256,1.098,-0.028,0.002,1.119,3,1100
207432694,-1.220,3.963,0.549,-0.152,-0.050,0.946,3,1100
207433209,-0.610,4.512,-0.549,-0.228,-0.030,1.068,3,1100
207434694,-0.122,2.134,-0.061,-0.188,0.022,0.964,3,1100
207435209,-0.122,2.134,-0.061,-0.024,0.111,1.021,3,1100
207436694,-0.915,-1.463,0.549,0.174,0.057,1.044,3,1100
207437209,-0.915,-1.463,0.549,0.174,0.057,1.044,3,1100
207438694,-1.768,0.000,1.037,0.122,0.040,1.089,3,1100
207439203,-1.707,2.378,1.037,-0.018,0.021,1.083,3,1100
207440694,-0.976,4.085,0.427,-0.158,-0.054,0.980,3,1100
207441203,-0.427,4.634,-0.427,-0.217,-0.044,1.083,3,1100
207442694,-0.305,2.195,0.122,-0.014,0.115,1.042,3,1100
207443212,-0.305,2.195,0.122,-0.014,0.115,1.042,3,1100
207444694,-0.976,-1.463,0.488,0.164,0.057,1.095,3,1100
207445207,-1.037,-1.829,0.671,0.192,0.048,1.008,3,1100
207446694,-2.134,0.305,1.220,0.130,0.047,1.143,3,1100
