timestamp_us,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_id,motor_command
261013369,-0.915,1.646,0.183,0.032,0.019,1.051,255,116
261014638,-0.976,1.707,0.061,-0.019,0.033,1.036,255,116
261015380,-0.976,1.707,0.061,-0.019,0.033,1.036,255,116
261016639,-0.854,1.829,0.122,-0.036,0.072,1.035,255,116
261017379,-1.098,1.646,0.305,-0.021,0.040,1.038,255,116
261018639,-1.220,1.159,0.122,-0.013,0.037,1.028,255,116
261019383,-1.220,1.098,0.427,-0.013,0.026,1.031,255,116
261020639,-1.280,1.280,0.732,-0.025,0.025,1.046,255,116
261021379,-1.402,1.220,0.427,0.008,0.015,1.035,255,116
261022639,-1.159,1.037,0.061,0.003,0.017,1.051,255,116
261023372,-1.098,1.037,0.244,0.006,0.013,1.048,255,116
261024639,-1.098,1.220,0.427,0.048,0.039,1.028,255,116
261025369,-0.976,1.402,0.061,0.012,0.017,1.046,255,116
261026639,-0.732,1.341,0.122,0.002,0.036,1.026,255,116
261027370,-0.793,1.585,0.366,-0.009,0.045,1.048,255,116
261028638,-1.280,1.402,0.244,-0.041,0.028,1.050,255,116
261029384,-1.280,1.402,0.244,-0.041,0.028,1.050,255,116
261030638,-1.402,1.585,0.183,-0.020,0.044,1.037,255,116
261031721,-1.524,1.402,0.305,-0.009,0.039,1.029,255,116
261032641,-1.220,1.159,0.488,-0.005,0.019,1.044,255,126
261033408,-0.793,1.220,0.305,-0.012,0.001,1.036,255,126
261034638,-0.671,1.463,0.122,0.030,0.017,1.029,255,126
261035438,-0.976,1.159,0.305,0.007,0.040,1.049,255,126
261036639,-1.098,1.402,0.610,0.025,0.016,1.058,255,126
261037398,-1.159,1.463,0.305,0.035,0.022,1.027,255,126
